SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
05/01/2026,30,40915,45314,36830,1381,6606,3168,22126,0,13,1280,122,-901,-484,-451,-372,192,26,170,-1067,-511
05/01/2026,31,41732,45497,37555,1424,6606,1351,22126,0,12,1524,117,-16,-855,-450,-221,-27,400,10,-1089,-495
05/01/2026,32,43162,46821,38962,1466,6606,211,22126,0,1,1808,116,44,-769,-451,-206,-35,476,0,-1084,-513
05/01/2026,33,44967,47547,40568,1523,6606,0,22126,0,1,1937,115,-1,94,-450,-233,220,850,0,-781,-514
05/01/2026,34,46408,49053,41887,1580,6606,0,22126,0,4,2218,115,-4,102,-393,-372,231,926,0,-758,-514
05/01/2026,35,47382,50101,42669,1577,6606,0,22126,0,0,2271,9,-4,204,-446,-508,616,1299,0,-647,-514
05/01/2026,36,47172,49989,42559,1574,6606,0,22126,0,0,2532,-1,-3,203,-451,-531,628,1340,0,-650,-514
05/01/2026,37,46470,49769,42046,1550,6606,0,22126,0,0,2695,452,67,-102,-451,-531,200,1271,0,-1064,-514
05/01/2026,38,46324,49636,41965,1525,6606,0,22126,0,0,2575,498,77,-104,-450,-531,181,1254,0,-1093,-514
05/01/2026,39,45147,48449,40884,1501,6606,0,22126,0,0,2792,197,278,-2,-450,-531,-15,1146,46,-1093,-514
05/01/2026,40,43637,46877,39468,1476,6606,0,22126,0,4,2535,164,300,0,-450,-531,-21,1103,57,-1053,-514
05/01/2026,41,42275,44358,38190,1497,6606,0,22126,0,13,2098,500,578,0,-450,-493,289,748,305,1,-514
05/01/2026,42,41241,43301,37165,1517,6606,0,22126,0,17,1910,541,590,0,-450,-479,301,675,318,89,-514
05/01/2026,43,40318,42428,36389,1530,6606,0,22126,0,15,2247,195,304,196,-450,-531,529,299,224,326,-514
05/01/2026,44,37806,39931,34016,1543,6606,0,22126,0,17,1658,149,275,208,-450,-531,533,236,210,286,-527
05/01/2026,45,35424,39329,31919,1485,6606,0,22126,0,17,1801,-286,-80,-428,-450,-531,71,23,-64,-935,-514
05/01/2026,46,33726,37933,30422,1427,6606,0,22126,0,20,1514,-360,-121,-489,-450,-531,50,-5,-80,-1037,-514
05/01/2026,47,31773,37324,28596,1376,6606,0,22126,0,544,1140,-679,-715,-402,-441,-498,-288,-6,-7,-857,-514
05/01/2026,48,30683,36650,27768,1325,6606,0,22126,0,1114,891,-720,-742,-399,-356,-374,-301,-6,-1,-840,-514
06/01/2026,1,31394,36493,28419,1337,6606,0,22126,0,942,626,-674,-211,-447,-361,-403,-254,-6,35,-663,-538
06/01/2026,2,31579,36947,28671,1349,6606,0,22126,0,1392,663,-668,-187,-449,-361,-288,-252,-6,37,-651,-514
06/01/2026,3,31232,37161,28429,1254,6606,0,22126,0,1384,677,-530,-641,-484,-361,-316,-445,-6,14,-648,-514
06/01/2026,4,30689,36119,27915,1159,6606,0,22126,0,966,572,-513,-667,-485,-361,-218,-452,-7,11,-647,-514
06/01/2026,5,30158,35377,27371,1107,6606,0,22126,0,838,358,-600,-478,-498,-361,-166,-477,-7,-46,-634,-514
06/01/2026,6,29972,34920,27222,1055,6606,0,22126,0,598,131,-611,-470,-498,-335,-138,-478,-19,-51,-636,-514
06/01/2026,7,29441,34857,26750,1015,6606,0,22126,0,553,366,-614,-660,-579,-330,-33,-502,-173,-94,-764,-514
06/01/2026,8,29124,35267,26417,975,6606,0,22126,0,1257,151,-615,-674,-582,-330,0,-503,-221,-104,-768,-489
06/01/2026,9,28829,35832,26059,954,6606,0,22126,0,1162,532,-695,-710,-734,-295,-14,-844,-603,-360,-619,-367
06/01/2026,10,28925,36146,26127,933,6606,0,22126,0,1194,999,-705,-715,-741,-228,-111,-857,-681,-382,-618,-389
06/01/2026,11,29041,36754,26280,926,6606,0,22126,0,980,1400,-994,-807,-789,-83,-22,-558,-1069,-573,-974,-264
06/01/2026,12,29691,36994,26889,918,6606,0,22126,0,692,1710,-1031,-818,-751,0,-43,-547,-1136,-588,-982,-115
06/01/2026,13,32404,38051,29447,970,6606,0,22126,0,144,2045,-1028,-976,-112,68,-2,-351,-1367,-691,-376,27
06/01/2026,14,34593,40023,31573,1021,6606,0,22126,0,17,2698,-1024,-967,-105,137,0,-342,-1365,-677,-333,65
06/01/2026,15,37991,40476,34725,1094,6606,0,22126,0,7,2406,-153,-247,-209,18,0,60,-971,29,-236,-62
06/01/2026,16,39949,42294,36560,1167,6606,0,22126,0,0,2703,-58,-202,-213,0,0,77,-892,74,-216,-164
06/01/2026,17,41482,43150,37862,1212,6606,5,22126,0,0,2988,-26,-337,322,0,0,208,-506,32,237,-199
06/01/2026,18,42672,44302,38916,1256,6606,284,22126,0,0,3206,-21,-344,433,0,0,216,-428,34,268,-237
06/01/2026,19,43688,45092,39825,1278,6606,1026,22126,0,13,3035,127,-265,806,-64,-26,652,-51,176,268,-385
06/01/2026,20,43616,45058,39686,1300,6606,1797,22126,0,13,2835,177,-259,852,-112,0,671,-4,182,268,-454
06/01/2026,21,42957,44571,39118,1391,6606,2216,22126,0,15,2918,64,-230,839,-253,0,511,-4,83,245,-512
06/01/2026,22,41921,43628,38131,1482,6606,2847,22126,0,17,2668,48,-222,837,-350,0,504,-4,77,233,-514
06/01/2026,23,41764,43411,37987,1566,6606,3274,22126,0,17,2573,-77,-18,764,-359,26,124,-4,52,-126,-446
06/01/2026,24,41768,43155,38041,1650,6606,3579,22126,0,15,3056,-103,0,736,-211,-16,109,-4,50,-144,-294
06/01/2026,25,42223,43343,38573,1760,6606,3354,22126,0,13,3796,-15,101,339,-200,-145,201,-4,50,134,-143
06/01/2026,26,42691,43916,39120,1869,6606,2970,22126,0,12,4069,-1,105,338,-305,-294,204,-13,49,165,6
06/01/2026,27,42188,43721,38450,2065,6606,2725,22126,0,14,3762,-1,-35,353,-431,-324,283,-128,43,548,132
06/01/2026,28,42148,43817,38515,2260,6606,2204,22126,0,64,3883,-1,-44,347,-450,-356,286,-154,42,565,124
06/01/2026,29,41930,43688,38375,2415,6606,1646,22126,0,11,3851,-45,-10,140,-450,-327,130,-315,12,202,69
06/01/2026,30,41888,43539,38423,2570,6606,1110,22126,0,8,4131,-56,-8,121,-450,-192,125,-337,11,187,176
06/01/2026,31,42458,44453,39020,2853,6606,487,22126,0,11,4066,-215,-5,-233,-450,-120,75,-361,11,609,157
06/01/2026,32,43520,45415,39939,3135,6606,102,22126,0,12,4153,-258,-11,-233,-431,-10,74,-340,7,645,200
06/01/2026,33,44203,45919,40492,3290,6606,0,22126,0,12,4299,-293,-259,-112,-303,0,343,-41,-96,818,200
06/01/2026,34,45344,47091,41522,3444,6606,0,22126,0,98,4189,-308,-278,-104,-232,-12,353,-5,-110,826,200
06/01/2026,35,45444,47861,41627,3548,6606,0,22126,0,321,4150,-446,-335,414,-216,-108,265,-7,-384,664,147
06/01/2026,36,45234,47454,41399,3652,6606,0,22126,0,318,4300,-465,-342,496,-66,-20,262,-8,-401,642,17
06/01/2026,37,44580,47360,40902,3720,6606,0,22126,0,327,4315,-827,-460,589,-81,54,263,-17,-400,269,-68
06/01/2026,38,43768,46929,40240,3788,6606,0,22126,0,327,4376,-874,-474,595,-224,10,262,-44,-400,244,-218
06/01/2026,39,42473,46397,39053,3857,6606,0,22126,0,322,4480,-965,-689,814,-166,0,-45,-372,-400,412,-365
06/01/2026,40,41633,45528,38273,3925,6606,0,22126,0,320,4397,-978,-704,823,-112,0,-57,-386,-405,410,-333
06/01/2026,41,39798,43941,36556,3978,6606,0,22126,0,321,4317,-1404,-703,787,-155,0,170,-46,-606,-127,-181
06/01/2026,42,38446,42410,35260,4031,6606,0,22126,0,317,4502,-1465,-701,786,-23,0,178,-4,-610,-163,-81
06/01/2026,43,37213,40560,34028,4021,6606,0,22126,0,318,4550,-1188,-612,915,9,0,-152,-4,-310,-163,35
06/01/2026,44,35211,38516,32026,4011,6606,0,22126,0,321,4475,-1152,-610,919,49,0,-165,-5,-287,-165,175
06/01/2026,45,32931,36224,30098,3912,6606,0,22126,0,318,4404,-939,-748,842,0,0,-329,-8,-139,-212,146
06/01/2026,46,30954,34361,28339,3813,6606,0,22126,0,478,4323,-913,-741,796,0,0,-335,22,-129,-211,43
06/01/2026,47,28472,31773,26157,3832,6606,0,22126,0,1424,3807,-558,-163,112,-56,0,-258,397,-123,-51,-68
06/01/2026,48,27469,30807,25238,3851,6606,0,22126,0,1564,3684,-506,-125,102,-11,0,-255,464,-122,-39,-116
07/01/2026,1,27936,30653,25744,3848,6606,0,22126,0,1553,3402,3,-178,308,0,0,-55,730,-122,-1,-208
07/01/2026,2,28695,31339,26588,3844,6606,0,22126,0,1546,3645,40,-180,325,0,0,-48,759,-120,0,-150
07/01/2026,3,28287,31070,26290,3858,6606,0,22126,0,1549,3710,77,-123,344,-31,0,-172,701,-60,55,-248
07/01/2026,4,27394,30118,25497,3871,6606,0,22126,0,1534,3894,105,-119,345,-16,0,-176,704,-55,62,-224
07/01/2026,5,26863,29589,25075,3915,6606,0,22126,0,1526,3820,300,-113,262,-117,0,-20,846,17,42,-350
07/01/2026,6,26732,29512,24983,3959,6606,0,22126,0,1519,3872,324,-115,259,-45,0,-15,834,20,43,-486
07/01/2026,7,26463,29508,24722,3976,6606,0,22126,0,1452,3820,275,-195,488,-138,0,-54,462,-92,166,-514
07/01/2026,8,26098,29204,24449,3993,6606,0,22126,0,1508,3847,268,-203,497,-125,0,-56,391,-100,181,-514
07/01/2026,9,25526,29053,23856,3961,6606,0,22126,0,1505,3847,-189,-301,418,-171,0,-154,73,-136,410,-471
07/01/2026,10,25577,29005,23828,3929,6606,0,22126,0,1464,3959,-265,-315,415,-160,0,-158,53,-142,424,-324
07/01/2026,11,25934,29690,24109,3929,6606,0,22126,0,1060,4050,-564,-593,278,-29,0,-457,290,-250,345,-203
07/01/2026,12,26452,30776,24602,3928,6606,0,22126,0,1348,3844,-602,-620,273,-114,0,-468,299,-263,336,-309
07/01/2026,13,28777,33863,26781,3900,6606,0,22126,0,999,3794,-1172,-896,535,-188,-68,-243,29,-497,241,-423
07/01/2026,14,31732,36991,29482,3872,6606,0,22126,0,687,3451,-1235,-906,546,-322,-221,-235,-34,-507,232,-512
07/01/2026,15,35353,39201,32794,3967,6606,0,22126,0,73,3478,-265,-601,807,-301,-372,-391,-411,-323,193,-511
07/01/2026,16,37230,41138,34380,4061,6606,0,22126,0,22,3352,-134,-577,818,-417,-508,-397,-428,-312,194,-513
07/01/2026,17,38770,42195,35733,3997,6606,7,22126,0,209,3497,57,-483,698,-451,-531,-261,-51,-325,344,-514
07/01/2026,18,39380,42636,36326,3932,6606,388,22126,0,121,4204,67,-468,693,-451,-531,-255,7,-316,361,-514
07/01/2026,19,40454,42757,37189,3850,6606,1429,22126,0,15,4122,-26,-166,723,-451,-531,7,138,51,611,-514
07/01/2026,20,40164,42456,36775,3768,6606,2394,22126,0,14,4090,-36,-146,723,-451,-531,12,158,72,630,-514
07/01/2026,21,39425,42307,35963,3668,6606,3180,22126,0,14,3649,-100,-156,411,-451,-531,-480,210,-36,680,-514
07/01/2026,22,38497,41418,34968,3567,6606,4411,22126,0,14,3353,-105,-162,400,-451,-531,-496,220,-48,688,-514
07/01/2026,23,37658,40955,34086,3505,6606,5246,22126,0,9,2861,-666,-316,807,-451,-531,79,253,-210,859,-514
07/01/2026,24,37052,40439,33478,3443,6606,5867,22126,0,9,2367,-734,-324,824,-451,-531,107,270,-224,878,-514
07/01/2026,25,37149,40030,33522,3334,6606,5640,22126,0,9,1954,-230,-200,696,-451,-531,40,434,-346,1114,-514
07/01/2026,26,37108,39916,33410,3225,6606,5385,22126,0,8,1108,-165,-191,692,-451,-531,37,460,-348,1128,-514
07/01/2026,27,37520,40107,33795,3106,6606,4986,22126,0,145,520,-59,-137,919,-451,-531,32,524,-150,1007,-514
07/01/2026,28,37666,40243,33849,2986,6606,4391,22126,0,163,31,-46,-133,928,-451,-531,32,555,-139,991,-514
07/01/2026,29,38343,41116,34445,2842,6606,3234,22126,0,164,-261,-192,-126,687,-451,-531,86,844,-195,831,-514
07/01/2026,30,39175,41963,35212,2697,6606,2002,22126,0,164,-6,-213,-128,682,-451,-531,88,909,-187,823,-514
07/01/2026,31,40148,43013,36194,2516,6606,971,22126,0,165,-266,-402,-202,1046,-451,-531,331,1282,241,977,-514
07/01/2026,32,41270,44001,37249,2334,6606,162,22126,0,10,-318,-424,-201,1062,-451,-531,349,1333,266,984,-514
07/01/2026,33,43138,45242,38964,2156,6606,0,22126,0,8,-179,250,38,1043,-451,-531,965,1390,194,824,-514
07/01/2026,34,44539,46647,40183,1978,6606,0,22126,0,12,8,436,52,1043,-451,-531,997,1398,185,815,-514
07/01/2026,35,45035,47089,40611,1801,6606,0,22126,0,8,116,459,-9,1068,-451,-472,816,1397,21,924,-514
07/01/2026,36,45281,47256,40878,1623,6606,0,22126,0,7,252,474,-9,1069,-451,-394,810,1397,15,942,-514
07/01/2026,37,45238,47251,40782,1533,6606,0,22126,0,7,153,804,137,1066,-448,-444,967,1398,190,1332,-514
07/01/2026,38,44280,46132,39939,1442,6606,0,22126,0,9,193,841,157,1065,-378,-351,972,1397,202,1360,-514
07/01/2026,39,44047,46054,39807,1367,6606,0,22126,0,10,301,1264,532,1063,-446,-437,922,1397,246,1417,-514
07/01/2026,40,42795,44715,38642,1291,6606,0,22126,0,10,-152,1267,554,1063,-452,-344,920,1397,245,1425,-514
07/01/2026,41,41660,43498,37676,1184,6606,0,22126,0,9,-396,908,418,1018,-452,-263,852,1398,108,1425,-514
07/01/2026,42,40297,42109,36403,1077,6606,0,22126,0,12,-505,858,388,1016,-451,-236,849,1397,96,1424,-513
07/01/2026,43,37773,40081,33982,1015,6606,0,22126,0,14,-294,133,-356,945,-451,-345,737,1397,-28,1401,-514
07/01/2026,44,36367,38586,32725,953,6606,0,22126,0,12,-227,89,-407,943,-448,-232,732,1397,-36,1397,-484
07/01/2026,45,34433,36747,30968,925,6606,0,22126,0,13,-223,-222,-390,926,-451,-152,372,1397,19,1321,-486
07/01/2026,46,32822,34954,29582,896,6606,0,22126,0,16,-318,-213,-373,925,-451,-32,358,1368,36,1297,-447
07/01/2026,47,31312,33321,28141,877,6606,0,22126,0,413,-849,170,195,807,-451,-65,182,994,492,657,-480
07/01/2026,48,30020,32345,26847,858,6606,0,22126,0,544,-892,230,241,802,-451,-216,175,932,521,618,-514
08/01/2026,1,30015,32475,26888,850,6606,0,22126,0,594,-931,1029,483,842,-385,-367,360,736,556,835,-514
08/01/2026,2,30705,33248,27684,842,6606,0,22126,0,593,-634,1062,505,844,-331,-505,366,713,562,848,-514
08/01/2026,3,30315,32885,27374,855,6606,0,22126,0,593,-714,934,666,803,-332,-531,286,724,685,774,-514
08/01/2026,4,29377,32151,26519,868,6606,0,22126,0,797,-899,945,683,802,-332,-531,283,719,697,762,-514
08/01/2026,5,29062,31886,26226,875,6606,0,22126,0,848,-621,1172,890,720,-331,-531,270,643,826,514,-514
08/01/2026,6,28576,31404,25801,881,6606,0,22126,0,852,-544,1200,904,716,-331,-531,269,643,835,484,-514
08/01/2026,7,27894,30710,25160,874,6606,0,22126,0,839,-477,1429,868,446,-332,-531,292,766,843,31,-514
08/01/2026,8,27238,30050,24568,867,6606,0,22126,0,835,-507,1437,867,417,-331,-531,291,772,843,-1,-514
08/01/2026,9,26838,29459,24232,840,6606,0,22126,0,420,-297,1298,918,2,-332,-531,-114,660,831,-110,-514
08/01/2026,10,27030,29470,24358,812,6606,0,22126,0,211,-261,1249,899,0,-332,-531,-131,617,821,-121,-514
08/01/2026,11,27356,29827,24636,749,6606,0,22126,0,72,138,332,80,-110,-398,-531,15,243,476,-234,-526
08/01/2026,12,28232,30719,25473,685,6606,0,22126,0,19,-16,283,30,-139,-452,-510,17,187,453,-253,-514
08/01/2026,13,30769,34434,27810,552,6606,0,22126,0,19,295,88,233,-581,-452,-401,-444,65,403,-655,-513
08/01/2026,14,33039,36802,29852,418,6606,0,22126,0,19,666,113,258,-574,-452,-462,-464,80,402,-678,-514
08/01/2026,15,36830,39691,33290,388,6606,0,22126,0,20,717,818,636,-121,-436,-500,-152,453,500,-518,-514
08/01/2026,16,38343,41096,34664,358,6606,0,22126,0,14,916,863,668,-109,-340,-531,-136,529,518,-509,-514
08/01/2026,17,39752,42402,35894,356,6606,0,22126,0,14,603,1213,899,101,-429,-531,328,902,900,-562,-514
08/01/2026,18,40547,43208,36628,353,6606,75,22126,0,8,519,1236,917,127,-452,-531,353,977,926,-556,-514
08/01/2026,19,42293,44566,38230,364,6606,367,22126,0,7,663,1497,986,660,-452,-516,841,1351,993,-184,-514
08/01/2026,20,42672,44946,38631,375,6606,727,22126,0,7,809,1496,988,621,-451,-527,864,1397,997,-175,-514
08/01/2026,21,41890,45109,37943,395,6606,959,22126,0,3,1045,1378,900,-406,-385,-531,609,1397,977,-780,-514
08/01/2026,22,41804,45151,37828,414,6606,1134,22126,0,3,1112,1375,897,-441,-445,-531,600,1398,976,-813,-514
08/01/2026,23,41923,44538,37883,443,6606,1107,22126,0,2,726,1503,986,-3,-451,-531,926,1397,996,-514,-514
08/01/2026,24,42480,44969,38468,471,6606,1031,22126,0,1,722,1507,992,0,-396,-531,939,1396,998,-473,-488
08/01/2026,25,43132,44876,38922,518,6606,932,22126,0,4,667,1506,992,701,-247,-531,1011,1383,998,259,-362
08/01/2026,26,42785,44404,38597,565,6606,759,22126,0,5,655,1506,992,848,-108,-531,1014,1352,998,286,-375
08/01/2026,27,42746,44684,38495,657,6606,590,22126,0,5,970,1507,992,604,-4,-531,871,978,999,-547,-250
08/01/2026,28,42830,44862,38524,748,6606,420,22126,0,5,902,1506,992,603,0,-531,866,902,999,-603,-268
08/01/2026,29,42177,44122,37854,950,6606,253,22126,0,5,755,1507,992,669,0,-531,752,530,999,-616,-193
08/01/2026,30,41912,43852,37676,1151,6606,125,22126,0,5,748,1506,992,621,0,-531,748,458,1000,-623,-181
08/01/2026,31,41492,43619,37348,1372,6606,27,22126,0,0,833,1506,992,3,-35,-531,862,127,999,-840,-121
08/01/2026,32,42221,44217,38066,1593,6606,3,22126,0,0,908,1506,992,0,0,-531,866,116,998,-858,-7
08/01/2026,33,43708,45919,39429,1811,6606,0,22126,0,0,871,1506,992,156,-54,-531,650,489,998,-977,-49
08/01/2026,34,44233,46520,39785,2029,6606,0,22126,0,1,558,1506,992,167,-35,-531,642,549,998,-980,-140
08/01/2026,35,44440,46778,39908,2248,6606,0,22126,0,0,304,1507,992,104,-150,-531,438,706,997,-765,-292
08/01/2026,36,44525,47130,40026,2467,6606,0,22126,0,0,46,1506,992,102,-300,-531,417,697,996,-749,-425
08/01/2026,37,44228,47269,39771,2620,6606,0,22126,0,0,-118,1471,990,304,-433,-531,-297,323,997,-702,-478
08/01/2026,38,44006,47028,39321,2773,6606,0,22126,0,2,-243,1467,988,321,-386,-531,-308,287,996,-696,-499
08/01/2026,39,43345,45864,38682,2859,6606,0,22126,0,10,-437,1437,910,383,-391,-531,632,404,967,-617,-370
08/01/2026,40,41341,43672,37166,2945,6606,0,22126,0,11,-233,1435,907,394,-319,-531,697,448,966,-606,-264
08/01/2026,41,40225,42596,36067,3013,6606,0,22126,0,9,-585,1497,987,966,-424,-531,985,820,995,-423,-384
08/01/2026,42,37920,40409,33886,3080,6606,0,22126,0,8,-600,1505,992,996,-451,-531,996,896,997,-395,-504
08/01/2026,43,36204,38294,32303,3136,6606,0,22126,0,11,-398,1505,992,1054,-451,-531,997,1270,998,169,-497
08/01/2026,44,34582,36535,30878,3192,6606,0,22126,0,13,-218,1505,992,1056,-440,-531,997,1286,997,222,-369
08/01/2026,45,32600,34479,29043,3205,6606,0,22126,0,12,-121,1506,992,867,-450,-513,996,913,997,723,-304
08/01/2026,46,30577,32104,27184,3217,6606,0,22126,0,12,2,1505,992,860,-358,-381,997,896,997,764,-176
08/01/2026,47,28692,30994,25357,3223,6606,0,22126,0,791,110,1505,992,999,-370,-370,997,1270,998,1010,-171
08/01/2026,48,27473,30335,24246,3229,6606,0,22126,0,981,172,1504,992,1003,-452,-507,997,1322,997,1027,-322
09/01/2026,1,27908,30939,24710,3236,6606,0,22126,0,979,358,1504,992,1004,-452,-531,997,1389,998,994,-469
09/01/2026,2,28573,31486,25417,3242,6606,0,22126,0,865,376,1504,993,1003,-452,-483,997,1397,998,991,-513
09/01/2026,3,28475,31420,25383,3253,6606,0,22126,0,972,343,1504,993,1004,-452,-407,997,1398,998,991,-514
09/01/2026,4,27956,31004,24920,3263,6606,0,22126,0,975,453,1504,993,1004,-452,-507,997,1397,998,991,-514
09/01/2026,5,27445,30514,24487,3127,6606,0,22126,0,972,333,1504,992,1003,-452,-531,997,1398,998,991,-514
09/01/2026,6,27155,30212,24303,2991,6606,0,22126,0,961,316,1504,992,1004,-452,-531,997,1397,998,991,-513
09/01/2026,7,26777,29699,24000,3019,6606,0,22126,0,826,435,1505,992,1003,-452,-531,997,1397,998,991,-513
09/01/2026,8,25967,29018,23255,3047,6606,0,22126,0,954,495,1505,992,1004,-452,-531,997,1397,998,991,-514
09/01/2026,9,25987,28879,23235,3032,6606,0,22126,0,796,528,1505,992,1003,-452,-531,997,1397,998,991,-513
09/01/2026,10,25758,28777,22927,3017,6606,0,22126,0,943,-33,1505,992,1004,-452,-510,997,1397,998,991,-514
09/01/2026,11,26521,29507,23603,2988,6606,0,22126,0,946,-76,1505,992,1004,-452,-475,987,1397,998,991,-513
09/01/2026,12,27449,30363,24487,2959,6606,0,22126,0,945,2,1504,991,1004,-452,-404,987,1397,995,991,-513
09/01/2026,13,29598,31925,26524,2917,6606,0,22126,0,414,99,1393,965,1004,-328,-450,798,1398,906,1024,-535
09/01/2026,14,32231,34296,28955,2875,6606,0,22126,0,18,-13,1379,962,1003,-403,-530,791,1397,900,1030,-514
09/01/2026,15,35450,37560,31905,2830,6606,0,22126,0,13,4,1124,925,781,-452,-531,690,1397,886,1150,-514
09/01/2026,16,37356,39466,33598,2785,6606,0,22126,0,13,-118,1093,923,773,-452,-531,686,1397,885,1160,-514
09/01/2026,17,38507,40617,34575,2745,6606,0,22126,0,13,-372,988,947,731,-452,-531,712,1397,895,1179,-514
09/01/2026,18,39588,41698,35590,2704,6606,38,22126,0,13,-277,976,949,730,-452,-531,714,1397,899,1184,-514
09/01/2026,19,41200,43311,37076,2661,6606,241,22126,0,14,-3,1445,990,993,-452,-531,1005,1397,991,1318,-514
09/01/2026,20,41705,43815,37557,2617,6606,500,22126,0,13,-34,1505,992,1003,-452,-531,1017,1397,998,1325,-514
09/01/2026,21,41936,44046,37764,2617,6606,788,22126,0,13,-96,1505,992,1004,-452,-531,1017,1397,998,1249,-514
09/01/2026,22,41754,43865,37559,2616,6606,1063,22126,0,14,-158,1505,992,1002,-452,-531,1017,1397,998,1241,-514
09/01/2026,23,41934,44046,37779,2572,6606,1334,22126,0,15,111,1505,992,1003,-452,-531,1017,1397,998,1253,-514
09/01/2026,24,41718,43830,37563,2527,6606,1486,22126,0,15,103,1505,992,1003,-452,-531,1017,1397,998,1254,-514
09/01/2026,25,42126,44237,37971,2498,6606,1570,22126,0,15,226,1505,992,1003,-451,-531,1016,1397,997,1274,-514
09/01/2026,26,41828,43937,37695,2469,6606,1531,22126,0,12,73,1506,992,1004,-452,-531,1016,1397,998,1278,-514
09/01/2026,27,41586,43693,37451,2448,6606,1344,22126,0,11,80,1506,992,1003,-451,-531,1016,1397,998,1372,-514
09/01/2026,28,41178,43286,37010,2426,6606,1297,22126,0,11,-78,1506,992,1003,-452,-531,1016,1397,998,1379,-514
09/01/2026,29,41327,43435,37245,2400,6606,992,22126,0,11,350,1506,992,963,-452,-531,966,1397,998,1359,-514
09/01/2026,30,40788,42896,36725,2374,6606,735,22126,0,11,399,1506,992,961,-452,-531,963,1397,998,1354,-514
09/01/2026,31,40873,42978,36784,2313,6606,400,22126,0,9,644,1507,992,1002,-451,-531,644,1397,998,1371,-514
09/01/2026,32,41530,43637,37426,2251,6606,104,22126,0,11,837,1507,992,1004,-451,-531,632,1397,998,1373,-514
09/01/2026,33,42164,44252,38046,2269,6606,0,22126,0,8,750,1507,992,783,-452,-531,689,1397,998,1419,-497
09/01/2026,34,43589,45630,39443,2287,6606,0,22126,0,4,1169,1507,987,775,-452,-531,692,1397,999,1422,-454
09/01/2026,35,44353,46316,40169,2251,6606,0,22126,0,4,1412,1506,809,762,-452,-531,985,1397,998,1422,-376
09/01/2026,36,44295,46294,40002,2214,6606,0,22126,0,4,1507,1505,798,761,-452,-531,996,1398,998,1422,-412
09/01/2026,37,43596,45600,39337,2211,6606,0,22126,0,4,1474,1194,798,820,-451,-531,712,1397,998,1421,-418
09/01/2026,38,42331,44280,38079,2207,6606,0,22126,0,6,1128,1155,803,823,-452,-531,701,1397,999,1422,-360
